DIGNIDAD_CODIGO,DIGNIDAD_NOMBRE,PROVINCIA_CODIGO,PROVINCIA_NOMBRE,CANTON_CODIGO,CANTON_NOMBRE,CIRCUNSCRIPCION_CODIGO,CICUNSCRIPCION_NOMBRE,CIRCUNSCRIPCION,PARROQUIA_CODIGO,PARROQUIA_NOMBRE,JUNTA_SEXO,CANDIDATO_CODIGO,SUFRAGANTES,BLANCOS,NULOS,VOTOS,CANDIDATO_NOMBRE,OP_CODIGO
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,605.0,COLONCHE,F,14712.0,10969.0,1714.0,1412.0,12.0,CAROLINA MITE,12.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,605.0,COLONCHE,M,14712.0,11466.0,1777.0,1110.0,34.0,CAROLINA MITE,12.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,820.0,CHANDUY,F,14712.0,5308.0,955.0,626.0,7.0,CAROLINA MITE,12.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,820.0,CHANDUY,M,14712.0,5234.0,844.0,597.0,19.0,CAROLINA MITE,12.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,1300.0,SAN JOSE DE ANCON,F,14712.0,2110.0,148.0,307.0,3.0,CAROLINA MITE,12.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,1300.0,SAN JOSE DE ANCON,M,14712.0,1857.0,125.0,215.0,3.0,CAROLINA MITE,12.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,2355.0,MANGLARALTO,F,14712.0,10469.0,1609.0,1307.0,24.0,CAROLINA MITE,12.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,2355.0,MANGLARALTO,M,14712.0,10986.0,1417.0,1212.0,35.0,CAROLINA MITE,12.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,3915.0,SIMON BOLIVAR,F,14712.0,1067.0,198.0,103.0,10.0,CAROLINA MITE,12.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,3915.0,SIMON BOLIVAR,M,14712.0,1236.0,238.0,131.0,11.0,CAROLINA MITE,12.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,5130.0,BALLENITA,F,14712.0,909.0,44.0,141.0,1.0,CAROLINA MITE,12.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,5130.0,BALLENITA,M,14712.0,931.0,73.0,135.0,2.0,CAROLINA MITE,12.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,6040.0,SANTA ELENA,F,14712.0,21627.0,1661.0,2435.0,88.0,CAROLINA MITE,12.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,6040.0,SANTA ELENA,M,14712.0,21926.0,1706.0,2165.0,109.0,CAROLINA MITE,12.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,965.0,LA LIBERTAD,0.0,0.0,,6610.0,LA LIBERTAD,F,14712.0,36620.0,3258.0,4667.0,86.0,CAROLINA MITE,12.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,965.0,LA LIBERTAD,0.0,0.0,,6610.0,LA LIBERTAD,M,14712.0,34667.0,3093.0,4007.0,138.0,CAROLINA MITE,12.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,115.0,ANCONCITO,F,14984.0,4033.0,490.0,586.0,1238.0,JOSE DANIEL VILLAO,709.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,115.0,ANCONCITO,M,14984.0,3918.0,580.0,509.0,952.0,JOSE DANIEL VILLAO,709.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,1850.0,JOSE LUIS TAMAYO / MUEY,F,14984.0,7468.0,698.0,987.0,2144.0,JOSE DANIEL VILLAO,709.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,1850.0,JOSE LUIS TAMAYO / MUEY,M,14984.0,6823.0,622.0,747.0,1737.0,JOSE DANIEL VILLAO,709.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,5920.0,SALINAS,F,14984.0,6946.0,393.0,938.0,2018.0,JOSE DANIEL VILLAO,709.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,5920.0,SALINAS,M,14984.0,7899.0,585.0,1030.0,2022.0,JOSE DANIEL VILLAO,709.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,6270.0,GRAL. A. E. GALLO,F,14984.0,1092.0,80.0,169.0,299.0,JOSE DANIEL VILLAO,709.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,6270.0,GRAL. A. E. GALLO,M,14984.0,873.0,75.0,97.0,225.0,JOSE DANIEL VILLAO,709.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,6275.0,VICENTE ROCAFUERTE,F,14984.0,1219.0,98.0,196.0,326.0,JOSE DANIEL VILLAO,709.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,6275.0,VICENTE ROCAFUERTE,M,14984.0,1057.0,102.0,141.0,241.0,JOSE DANIEL VILLAO,709.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,6280.0,CARLOS ESPINOZA LARREA,F,14984.0,2056.0,122.0,254.0,613.0,JOSE DANIEL VILLAO,709.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,6280.0,CARLOS ESPINOZA LARREA,M,14984.0,1793.0,126.0,190.0,462.0,JOSE DANIEL VILLAO,709.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,6925.0,SANTA ROSA,F,14984.0,2461.0,291.0,334.0,616.0,JOSE DANIEL VILLAO,709.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,6925.0,SANTA ROSA,M,14984.0,2251.0,286.0,270.0,459.0,JOSE DANIEL VILLAO,709.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,205.0,ATAHUALPA,F,14984.0,1268.0,94.0,136.0,270.0,JOSE DANIEL VILLAO,709.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,205.0,ATAHUALPA,M,14984.0,1217.0,79.0,100.0,232.0,JOSE DANIEL VILLAO,709.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,605.0,COLONCHE,F,14984.0,10969.0,1714.0,1412.0,1776.0,JOSE DANIEL VILLAO,709.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,605.0,COLONCHE,M,14984.0,11466.0,1777.0,1110.0,1708.0,JOSE DANIEL VILLAO,709.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,820.0,CHANDUY,F,14984.0,5308.0,955.0,626.0,995.0,JOSE DANIEL VILLAO,709.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,820.0,CHANDUY,M,14984.0,5234.0,844.0,597.0,818.0,JOSE DANIEL VILLAO,709.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,1300.0,SAN JOSE DE ANCON,F,14984.0,2110.0,148.0,307.0,359.0,JOSE DANIEL VILLAO,709.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,1300.0,SAN JOSE DE ANCON,M,14984.0,1857.0,125.0,215.0,248.0,JOSE DANIEL VILLAO,709.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,2355.0,MANGLARALTO,F,14984.0,10469.0,1609.0,1307.0,2033.0,JOSE DANIEL VILLAO,709.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,2355.0,MANGLARALTO,M,14984.0,10986.0,1417.0,1212.0,1742.0,JOSE DANIEL VILLAO,709.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,3915.0,SIMON BOLIVAR,F,14984.0,1067.0,198.0,103.0,181.0,JOSE DANIEL VILLAO,709.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,3915.0,SIMON BOLIVAR,M,14984.0,1236.0,238.0,131.0,186.0,JOSE DANIEL VILLAO,709.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,5130.0,BALLENITA,F,14984.0,909.0,44.0,141.0,145.0,JOSE DANIEL VILLAO,709.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,5130.0,BALLENITA,M,14984.0,931.0,73.0,135.0,123.0,JOSE DANIEL VILLAO,709.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,6040.0,SANTA ELENA,F,14984.0,21627.0,1661.0,2435.0,4706.0,JOSE DANIEL VILLAO,709.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,6040.0,SANTA ELENA,M,14984.0,21926.0,1706.0,2165.0,3957.0,JOSE DANIEL VILLAO,709.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,965.0,LA LIBERTAD,0.0,0.0,,6610.0,LA LIBERTAD,F,14984.0,36620.0,3258.0,4667.0,8497.0,JOSE DANIEL VILLAO,709.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,965.0,LA LIBERTAD,0.0,0.0,,6610.0,LA LIBERTAD,M,14984.0,34667.0,3093.0,4007.0,7083.0,JOSE DANIEL VILLAO,709.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,115.0,ANCONCITO,F,15736.0,4033.0,490.0,586.0,59.0,NILO GARCIA CHASI,235.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,115.0,ANCONCITO,M,15736.0,3918.0,580.0,509.0,47.0,NILO GARCIA CHASI,235.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,1850.0,JOSE LUIS TAMAYO / MUEY,F,15736.0,7468.0,698.0,987.0,137.0,NILO GARCIA CHASI,235.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,1850.0,JOSE LUIS TAMAYO / MUEY,M,15736.0,6823.0,622.0,747.0,131.0,NILO GARCIA CHASI,235.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,5920.0,SALINAS,F,15736.0,6946.0,393.0,938.0,133.0,NILO GARCIA CHASI,235.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,5920.0,SALINAS,M,15736.0,7899.0,585.0,1030.0,112.0,NILO GARCIA CHASI,235.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,6270.0,GRAL. A. E. GALLO,F,15736.0,1092.0,80.0,169.0,17.0,NILO GARCIA CHASI,235.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,6270.0,GRAL. A. E. GALLO,M,15736.0,873.0,75.0,97.0,23.0,NILO GARCIA CHASI,235.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,6275.0,VICENTE ROCAFUERTE,F,15736.0,1219.0,98.0,196.0,22.0,NILO GARCIA CHASI,235.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,6275.0,VICENTE ROCAFUERTE,M,15736.0,1057.0,102.0,141.0,20.0,NILO GARCIA CHASI,235.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,6280.0,CARLOS ESPINOZA LARREA,F,15736.0,2056.0,122.0,254.0,26.0,NILO GARCIA CHASI,235.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,6280.0,CARLOS ESPINOZA LARREA,M,15736.0,1793.0,126.0,190.0,36.0,NILO GARCIA CHASI,235.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,6925.0,SANTA ROSA,F,15736.0,2461.0,291.0,334.0,58.0,NILO GARCIA CHASI,235.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,6925.0,SANTA ROSA,M,15736.0,2251.0,286.0,270.0,34.0,NILO GARCIA CHASI,235.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,205.0,ATAHUALPA,F,15736.0,1268.0,94.0,136.0,49.0,NILO GARCIA CHASI,235.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,205.0,ATAHUALPA,M,15736.0,1217.0,79.0,100.0,40.0,NILO GARCIA CHASI,235.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,605.0,COLONCHE,F,15736.0,10969.0,1714.0,1412.0,572.0,NILO GARCIA CHASI,235.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,605.0,COLONCHE,M,15736.0,11466.0,1777.0,1110.0,489.0,NILO GARCIA CHASI,235.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,820.0,CHANDUY,F,15736.0,5308.0,955.0,626.0,273.0,NILO GARCIA CHASI,235.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,820.0,CHANDUY,M,15736.0,5234.0,844.0,597.0,220.0,NILO GARCIA CHASI,235.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,1300.0,SAN JOSE DE ANCON,F,15736.0,2110.0,148.0,307.0,123.0,NILO GARCIA CHASI,235.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,1300.0,SAN JOSE DE ANCON,M,15736.0,1857.0,125.0,215.0,79.0,NILO GARCIA CHASI,235.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,2355.0,MANGLARALTO,F,15736.0,10469.0,1609.0,1307.0,286.0,NILO GARCIA CHASI,235.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,2355.0,MANGLARALTO,M,15736.0,10986.0,1417.0,1212.0,216.0,NILO GARCIA CHASI,235.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,3915.0,SIMON BOLIVAR,F,15736.0,1067.0,198.0,103.0,75.0,NILO GARCIA CHASI,235.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,3915.0,SIMON BOLIVAR,M,15736.0,1236.0,238.0,131.0,53.0,NILO GARCIA CHASI,235.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,5130.0,BALLENITA,F,15736.0,909.0,44.0,141.0,28.0,NILO GARCIA CHASI,235.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,5130.0,BALLENITA,M,15736.0,931.0,73.0,135.0,27.0,NILO GARCIA CHASI,235.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,6040.0,SANTA ELENA,F,15736.0,21627.0,1661.0,2435.0,961.0,NILO GARCIA CHASI,235.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,6040.0,SANTA ELENA,M,15736.0,21926.0,1706.0,2165.0,821.0,NILO GARCIA CHASI,235.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,965.0,LA LIBERTAD,0.0,0.0,,6610.0,LA LIBERTAD,F,15736.0,36620.0,3258.0,4667.0,1183.0,NILO GARCIA CHASI,235.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,965.0,LA LIBERTAD,0.0,0.0,,6610.0,LA LIBERTAD,M,15736.0,34667.0,3093.0,4007.0,1266.0,NILO GARCIA CHASI,235.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,115.0,ANCONCITO,F,16121.0,4033.0,490.0,586.0,16.0,LUIS ORRALA RODAS,25.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,115.0,ANCONCITO,M,16121.0,3918.0,580.0,509.0,29.0,LUIS ORRALA RODAS,25.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,1850.0,JOSE LUIS TAMAYO / MUEY,F,16121.0,7468.0,698.0,987.0,25.0,LUIS ORRALA RODAS,25.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,1850.0,JOSE LUIS TAMAYO / MUEY,M,16121.0,6823.0,622.0,747.0,28.0,LUIS ORRALA RODAS,25.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,5920.0,SALINAS,F,16121.0,6946.0,393.0,938.0,36.0,LUIS ORRALA RODAS,25.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,5920.0,SALINAS,M,16121.0,7899.0,585.0,1030.0,53.0,LUIS ORRALA RODAS,25.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,6270.0,GRAL. A. E. GALLO,F,16121.0,1092.0,80.0,169.0,9.0,LUIS ORRALA RODAS,25.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,6270.0,GRAL. A. E. GALLO,M,16121.0,873.0,75.0,97.0,10.0,LUIS ORRALA RODAS,25.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,6275.0,VICENTE ROCAFUERTE,F,16121.0,1219.0,98.0,196.0,4.0,LUIS ORRALA RODAS,25.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,6275.0,VICENTE ROCAFUERTE,M,16121.0,1057.0,102.0,141.0,9.0,LUIS ORRALA RODAS,25.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,6280.0,CARLOS ESPINOZA LARREA,F,16121.0,2056.0,122.0,254.0,4.0,LUIS ORRALA RODAS,25.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,6280.0,CARLOS ESPINOZA LARREA,M,16121.0,1793.0,126.0,190.0,11.0,LUIS ORRALA RODAS,25.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,6925.0,SANTA ROSA,F,16121.0,2461.0,291.0,334.0,22.0,LUIS ORRALA RODAS,25.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,6925.0,SANTA ROSA,M,16121.0,2251.0,286.0,270.0,20.0,LUIS ORRALA RODAS,25.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,205.0,ATAHUALPA,F,16121.0,1268.0,94.0,136.0,0.0,LUIS ORRALA RODAS,25.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,205.0,ATAHUALPA,M,16121.0,1217.0,79.0,100.0,2.0,LUIS ORRALA RODAS,25.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,605.0,COLONCHE,F,16121.0,10969.0,1714.0,1412.0,24.0,LUIS ORRALA RODAS,25.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,605.0,COLONCHE,M,16121.0,11466.0,1777.0,1110.0,42.0,LUIS ORRALA RODAS,25.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,820.0,CHANDUY,F,16121.0,5308.0,955.0,626.0,13.0,LUIS ORRALA RODAS,25.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,820.0,CHANDUY,M,16121.0,5234.0,844.0,597.0,18.0,LUIS ORRALA RODAS,25.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,1300.0,SAN JOSE DE ANCON,F,16121.0,2110.0,148.0,307.0,17.0,LUIS ORRALA RODAS,25.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,1300.0,SAN JOSE DE ANCON,M,16121.0,1857.0,125.0,215.0,21.0,LUIS ORRALA RODAS,25.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,2355.0,MANGLARALTO,F,16121.0,10469.0,1609.0,1307.0,132.0,LUIS ORRALA RODAS,25.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,2355.0,MANGLARALTO,M,16121.0,10986.0,1417.0,1212.0,209.0,LUIS ORRALA RODAS,25.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,3915.0,SIMON BOLIVAR,F,16121.0,1067.0,198.0,103.0,1.0,LUIS ORRALA RODAS,25.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,3915.0,SIMON BOLIVAR,M,16121.0,1236.0,238.0,131.0,5.0,LUIS ORRALA RODAS,25.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,5130.0,BALLENITA,F,16121.0,909.0,44.0,141.0,2.0,LUIS ORRALA RODAS,25.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,5130.0,BALLENITA,M,16121.0,931.0,73.0,135.0,4.0,LUIS ORRALA RODAS,25.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,6040.0,SANTA ELENA,F,16121.0,21627.0,1661.0,2435.0,104.0,LUIS ORRALA RODAS,25.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,410.0,SANTA ELENA,0.0,0.0,,6040.0,SANTA ELENA,M,16121.0,21926.0,1706.0,2165.0,141.0,LUIS ORRALA RODAS,25.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,965.0,LA LIBERTAD,0.0,0.0,,6610.0,LA LIBERTAD,F,16121.0,36620.0,3258.0,4667.0,202.0,LUIS ORRALA RODAS,25.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,965.0,LA LIBERTAD,0.0,0.0,,6610.0,LA LIBERTAD,M,16121.0,34667.0,3093.0,4007.0,272.0,LUIS ORRALA RODAS,25.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,115.0,ANCONCITO,F,20250.0,4033.0,490.0,586.0,109.0,XAVIER TOMALA MONTENEGRO,13.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,115.0,ANCONCITO,M,20250.0,3918.0,580.0,509.0,101.0,XAVIER TOMALA MONTENEGRO,13.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,1850.0,JOSE LUIS TAMAYO / MUEY,F,20250.0,7468.0,698.0,987.0,195.0,XAVIER TOMALA MONTENEGRO,13.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,1850.0,JOSE LUIS TAMAYO / MUEY,M,20250.0,6823.0,622.0,747.0,192.0,XAVIER TOMALA MONTENEGRO,13.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,5920.0,SALINAS,F,20250.0,6946.0,393.0,938.0,307.0,XAVIER TOMALA MONTENEGRO,13.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,5920.0,SALINAS,M,20250.0,7899.0,585.0,1030.0,398.0,XAVIER TOMALA MONTENEGRO,13.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,6270.0,GRAL. A. E. GALLO,F,20250.0,1092.0,80.0,169.0,50.0,XAVIER TOMALA MONTENEGRO,13.0
2.0,PREFECTO Y VICEPREFECTO,24.0,SANTA ELENA,405.0,SALINAS,0.0,0.0,,6270.0,GRAL. A. E. GALLO,M,20250.0,873.0,75.0,97.0,49.0,XAVIER TOMALA MONTENEGRO,13.0
